lin_exp,1.0151678041,0.368981405857,-0.621590432238,0.00145644247801,0.00114348181387,
lin,1.0014659922,-0.0013763628618,0.0354877621322,
exp,1.00265656088,0.0131278029287,0.00650624753659,
lin,1.02077834365,-0.000193930482912,0.055876065356,
exp,0.98864642332,0.0134859321154,0.090588762696,
exp,0.872658733367,0.0201098154259,0.106727347017,
lin,1.01925235516,-0.00470048319949,0.164885250569,
lin,1.00652445641,-0.000237927251909,0.00195450172571,
lin,1.01013068438,-0.00147166457033,0.00378973266104,
lin,1.01755679376,-0.00296853902933,0.00721691078352,
lin,0.973059767231,-0.00860305507325,0.0783002629939,
lin,1.02793432875,-0.00300529744267,0.011642149669,
exp,0.882869666839,0.0261415600273,0.08308264452,
exp_lin,206.878292731,0.252169008727,0.00637463410295,-0.000556663884635,0.0264450379724,
exp,0.922323789586,0.00658425350138,0.177717046868,
exp,0.865775884728,0.00597068108415,0.234866788495,
exp_lin,95.8729947831,0.372464625633,0.0100414732509,-0.00145957268506,0.0278579795121,
lin,1.01919034254,-0.00668840123151,0.100405561933,
exp_lin,91.7302737006,0.373249165042,0.0103469703088,-0.0014169992199,0.0400274784824,
lin,1.11663109257,-0.00207124634557,2.73459255272,
lin,1.01143968584,-0.000573501330742,0.122287393238,
lin,1.03259297982,-0.002783936038,0.0239988151619,
exp,0.990643610958,0.0146700223732,0.0270862341044,
exp_exp,1.01743047858,0.358668447989,1.00779058817,0.00221509227032,0.000598329082505,
lin,1.0001485901,-0.000666467552297,0.0022008928705,
exp_lin,111.55204503,0.263437455351,0.0119692348612,-0.00114996792838,0.0306581637104,
exp,1.02407775555,0.0150551208939,0.0133299986821,
lin,1.00782489097,-0.000303799134665,0.00244806211652,
lin,1.0160832962,-0.00327455439661,0.00367737598378,
lin,0.982130778431,-0.0012787404616,0.00376614404706,
lin_lin,53.9942736113,0.813078564144,-0.00388153364678,-0.640623165144,0.00476323680633,
lin_lin,54.0072264796,0.816371581014,-0.00369183061236,-0.758888674428,0.00399674861116,
exp,0.98974966316,0.000736825256674,0.000678679006007,
exp_exp,197.811944123,0.341342141784,0.00536825981084,0.00310467270335,0.0388152384724,
exp,0.91041389785,0.0085351621895,0.215557361405,
exp_exp,119.326216181,0.386381623463,0.00790391612935,0.00413885012174,0.0378253605455,
lin,1.00793554665,-0.000158453086066,0.00505495431334,
exp,0.944705979594,0.00948843123772,0.0161041920368,
exp,0.868793703089,0.00840664134636,0.0476732017077,
lin,1.00616984954,-0.000190773725829,0.00409066152503,
lin,1.01249449975,-0.0046163481189,0.0204284472174,
exp_exp,142.750122605,0.56552396201,0.00376593555314,0.0074569543812,0.0974443514073,
exp,0.965958475814,0.011816954053,0.0104847075525,
lin,1.01933320418,-0.000162802709622,0.0570122966738,
exp,0.980924254027,0.0109277141277,0.0406446080351,
lin,1.01961643708,-0.00423698575777,0.00276506047838,
exp,0.99828587696,0.00023865205761,0.000882036410548,
exp,1.05180900751,0.0186562873695,0.0442339321643,
exp,1.00796831311,0.0133165739335,0.0589247811918,
exp,0.99891916562,0.000329390240299,0.000133112840255,
lin,1.03415698263,-0.00410285724427,0.0132966912771,
exp_lin,0.987503144666,0.284475316572,1.27301640483,-0.000258034538791,0.00156756897605,
lin,1.00559430392,-0.000228650047784,0.0569408319708,
lin,1.01334162525,-0.000860272088104,0.0045766121625,
exp,1.09408342286,0.0341434645305,0.0643367764934,
lin,1.01535691877,-0.000659965661487,0.194670262503,
lin,1.01673330656,-0.000268500457259,0.0309953100919,
exp,0.997030707771,0.000435045406113,0.000107713230993,
exp,0.998093443133,0.000300900812703,0.00130249119432,
lin,1.0077118897,-0.000501865833515,0.0724936294278,
lin,1.01021152099,-0.000779719199589,0.00161610257476,
exp,0.931753330068,0.00443118538595,0.157213524968,
lin,0.965702551538,-0.00860774297013,0.0828788033499,
lin,1.00194570791,-0.00820137244112,0.00713132961186,
exp,0.999668039738,0.000358104912833,0.000173953829156,
lin,0.92813869092,-0.00878292330788,0.171486040734,
exp,0.796060927997,0.00104942236723,0.122014396476,
exp,0.998405163745,0.000511726734611,0.00153896956132,
lin,1.00143672137,-0.000526676449923,0.00101966319587,
exp_lin,8.78656246113,0.615756511423,0.0513493749868,-0.0017738790254,0.639868365444,
lin,0.940231970994,-0.00679536239085,0.0540587099912,
lin,1.02150525986,-0.00935246702801,0.16002988565,
lin,1.018829519,-0.00164773863384,0.00625582028575,
lin,0.981798576766,-0.00823764085523,0.00449179065535,
lin,1.00134931878,-0.000169145633479,0.0190802743355,
exp_exp,282.771860408,0.270117174819,0.00457484009004,0.00231998345346,0.0736516265062,
exp,0.9989172631,0.00944377566949,0.0361081363248,
lin,0.966291981228,-0.00891979303153,0.0740528262686,
exp,0.996459461659,0.000489934889533,0.000971073507428,
lin,1.00519984393,-0.000645251659714,0.00178736563682,
lin,1.00163753376,-0.000115656149662,0.00135242714634,
exp,0.976011460826,0.0116392482516,0.0213231770817,
lin_exp,20.8619746594,0.48140971229,-0.0224020897314,0.0114133418214,0.0615566609908,
exp,1.03306162769,0.0142741637802,0.0143788794745,
lin,1.0437706108,-0.0104468609879,0.0429433451901,
exp,1.00397995941,0.0141433277683,0.00753994298787,
lin,1.03967872556,-0.0110803662397,0.0205541971139,
lin,1.07211298824,-0.0114014244762,0.0409200965526,
exp,0.998226332912,0.00013290166464,3.46193523572e-05,
exp_lin,94.3793097616,0.265099506827,0.0139422797309,-0.00122418443465,0.0329892380048,
lin,1.00277808485,-0.000569630193108,0.00345600944853,
